CICLO,Fecha,Parcela ,Repetición,Tratamiento,Porte,Número de Plantas Vivas,Número de Plantas Marchitaz,Planta 1 Patologías y Severidades ,Planta 2 Patologías y Severidades ,Planta 3 Patologías y Severidades ,Observaciones
I,28/10/2020,Invernadero,2,12,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,2,9,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,2,13,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,2,4R,BAJO,2,0,0,0,NA,NA
I,28/10/2020,Invernadero,2,4C,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,2,7,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,2,6,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,2,2,BAJO,3,0,MFCHO:2,0,MFCHO:2,NA
I,28/10/2020,Invernadero,2,3,BAJO,23,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,28/10/2020,Invernadero,2,1,BAJO,16,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,28/10/2020,Invernadero,2,10,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,3,5,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,3,1,BAJO,11,0,QBHCHO:1,QBHCHO:1,QBHCHO:1,NA
I,28/10/2020,Invernadero,3,14,BAJO,8,0,MFCHO:2,MFCHO:2,MFCHO:2,NA
I,28/10/2020,Invernadero,3,12,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,3,16,BAJO,3,0,MFCHO:2,MFCHO:1,MFCHO:1,NA
I,28/10/2020,Invernadero,3,2,BAJO,7,0,MFCHO:2,MFCHO:1,MFCHO:1,NA
I,28/10/2020,Invernadero,3,10,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,3,7,BAJO,NA,NA,NA,NA,NA,POCO DESARROLLO
I,28/10/2020,Invernadero,3,15,BAJO,6,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,28/10/2020,Invernadero,3,11,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,3,13,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,3,4C,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,3,4R,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,3,8,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,3,9,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,3,3,BAJO,10,0,QBCHO:1,QBCHO:1,QBCHO:1,NA
I,28/10/2020,Invernadero,3,6,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,1,5,ALTO,NA,NA,PEV;MFALT:1,PEV;MFALT:1,PEV;MFALT:1,NA
I,28/10/2020,Casa Malla,1,3,ALTO,NA,NA,PEV;MAN:1,PEV;MAN:1,PEV;MAN:12,NA
I,28/10/2020,Casa Malla,1,4,ALTO,NA,NA,PEV;MAN:1,PEV;MAN:1,PEV;MAN:1,NA
I,28/10/2020,Casa Malla,1,2,ALTO,NA,NA,PEV;MFALT:1,PEV,PEV,NA
I,28/10/2020,Casa Malla,1,1,ALTO,NA,NA,PEV;MAN:1,PEV,PEV,NA
I,28/10/2020,Casa Malla,1,6,ALTO,23,0,0,0,0,NA
I,28/10/2020,Casa Malla,1,7,ALTO,20,0,MAN:2,MAN:2,NA,NA
I,28/10/2020,Casa Malla,2,6,ALTO,25,0,PEV,PEV,PEV,NA
I,28/10/2020,Casa Malla,2,7,ALTO,24,0,0,0,0,NA
I,28/10/2020,Casa Malla,2,2,ALTO,NA,NA,PEV;MFALT:1,PEV;MFALT:1,PEV;MFALT:1,NA
I,28/10/2020,Casa Malla,2,3,ALTO,NA,NA,PEV;MAN:2,PEV,PEV,NA
I,28/10/2020,Casa Malla,2,1,ALTO,NA,NA,PEV;MAN:1,PEV,PEV,NA
I,28/10/2020,Casa Malla,2,5,ALTO,NA,NA,PEV;MAN:2,PEV;MAN:1,PEV,NA
I,28/10/2020,Casa Malla,2,4,ALTO,NA,NA,PEV;MAN:1,PEV;MAN:1,PEV;MAN:2,NA
I,28/10/2020,Casa Malla,3,3,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Casa Malla,3,1,ALTO,NA,NA,PEV;MFALT:1,PEV;MFALT:1,PEV,NA
I,28/10/2020,Casa Malla,3,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Casa Malla,3,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Casa Malla,3,4,ALTO,NA,NA,PEV;MAN:3,PEV;MAN:3,PEV;MAN:2,NA
I,28/10/2020,Casa Malla,3,6,ALTO,8,0,PEV,0,0,NA
I,28/10/2020,Casa Malla,3,7,ALTO,12,1,0,0,0,NA
I,28/10/2020,Casa Malla,1,5,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,1,2,BAJO,18,0,QBCHO:1,QBCHO:1,QBCHO:1,NA
I,28/10/2020,Casa Malla,1,11,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,1,6,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,1,12,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,1,4R,BAJO,2,0,0,0,NA,NA
I,28/10/2020,Casa Malla,1,4C,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,1,8,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,1,1,BAJO,17,1,0,0,0,NA
I,28/10/2020,Casa Malla,1,10,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,1,9,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,1,15,BAJO,9,1,QBHCHO:1,QBHCHO:1,QBHCHO:1,NA
I,28/10/2020,Casa Malla,1,13,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,1,14,BAJO,6,0,QBHCHO:2,QBHCHO:1,QBHCHO:2,NA
I,28/10/2020,Casa Malla,1,16,BAJO,14,0,QBHCHO:2,QBHCHO:2,QBHCHO:2,NA
I,28/10/2020,Casa Malla,1,7,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,1,3,BAJO,22,0,0,0,0,NA
I,28/10/2020,Casa Malla,2,16,BAJO,13,0,QBHCHO:1,QBHCHO:1,QBHCHO:1,NA
I,28/10/2020,Casa Malla,2,7,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,2,13,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,2,3,BAJO,24,0,0,0,0,NA
I,28/10/2020,Casa Malla,2,5,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,2,6,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,2,11,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,2,1,BAJO,8,0,QBHCHO:1,QBHCHO:1,QBHCHO:1,NA
I,28/10/2020,Casa Malla,2,12,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,2,10,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,2,15,BAJO,7,0,QBHCHO:1,QBHCHO:1,QBHCHO:2,NA
I,28/10/2020,Casa Malla,2,4R,BAJO,8,0,0,0,0,NA
I,28/10/2020,Casa Malla,2,4C,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,2,9,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,2,14,BAJO,9,0,QBHCHO:1,QBHCHO:2,QBHCHO:1,NA
I,28/10/2020,Casa Malla,2,8,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,2,2,BAJO,16,0,0,0,0,NA
I,28/10/2020,Casa Malla,3,2,BAJO,14,0,0,0,0,NA
I,28/10/2020,Casa Malla,3,6,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,3,16,BAJO,13,0,QBHCHO:1,QBHCHO:2,QBHCHO:2,NA
I,28/10/2020,Casa Malla,3,10,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,3,14,BAJO,6,1,QBHCHO:1,QBHCHO:2,QBHCHO:3,NA
I,28/10/2020,Casa Malla,3,9,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,3,4R,BAJO,7,0,0,0,0,NA
I,28/10/2020,Casa Malla,3,4C,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,3,3,BAJO,19,0,QBHCHO:1,QBHCHO:1,QBHCHO:1,NA
I,28/10/2020,Casa Malla,3,15,BAJO,4,0,QBHCHO:1,QBHCHO:1,QBHCHO:1,NA
I,28/10/2020,Casa Malla,3,11,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,3,12,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,3,13,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,3,1,BAJO,11,0,0,0,QBHCHO:1,NA
I,28/10/2020,Casa Malla,3,7,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,3,8,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Casa Malla,3,5,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo Abierto,1,4,ALTO,NA,NA,MAN:1,MAN:2,MAN:2,NA
I,28/10/2020,Campo Abierto,1,3,ALTO,NA,NA,PEV;ALT:1,PEV,PEV,NA
I,28/10/2020,Campo Abierto,1,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Campo Abierto,1,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Campo Abierto,1,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Campo Abierto,1,7,ALTO,16,0,0,0,0,NA
I,28/10/2020,Campo Abierto,1,6,ALTO,13,0,PEV,0,0,NA
I,28/10/2020,Campo Abierto,2,7,ALTO,17,0,0,0,0,NA
I,28/10/2020,Campo Abierto,2,6,ALTO,16,0,0,0,0,NA
I,28/10/2020,Campo Abierto,2,1,ALTO,NA,NA,PEV,PEV,PEV;ALT:1,NA
I,28/10/2020,Campo Abierto,2,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Campo Abierto,2,3,ALTO,NA,NA,0,PEV,PEV;ALT:1,NA
I,28/10/2020,Campo Abierto,2,2,ALTO,NA,NA,PEV;ALT:1,PEV;ALT:1,PEV;ALT:1,NA
I,28/10/2020,Campo Abierto,2,4,ALTO,NA,NA,PEV;MAN:2,PEV;MAN:2,PEV;MAN:2,NA
I,28/10/2020,Campo Abierto,3,3,ALTO,NA,NA,PEV;MAN:1,PEV,PEV,NA
I,28/10/2020,Campo Abierto,3,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Campo Abierto,3,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Campo Abierto,3,4,ALTO,NA,NA,PEV;MAN:2,PEV;MAN:2,PEV;MAN:2,NA
I,28/10/2020,Campo Abierto,3,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Campo Abierto,3,7,ALTO,17,0,PEV,0,0,NA
I,28/10/2020,Campo Abierto,3,6,ALTO,16,0,0,0,PEV,NA
I,28/10/2020,Campo abierto,1,3,BAJO,NA,NA,0,0,0,NA
I,28/10/2020,Campo abierto,1,12,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,1,6,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,1,5,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,1,2,BAJO,NA,NA,0,0,0,NA
I,28/10/2020,Campo abierto,1,13,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,1,7,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,1,11,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,1,15,BAJO,12,0,QBHCHO:1,QBHCHO:1,QBHCHO:1,NA
I,28/10/2020,Campo abierto,1,10,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,1,4C,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,1,4R,BAJO,7,0,0,0,0,NA
I,28/10/2020,Campo abierto,1,14,BAJO,11,3,QBHCHO:2,QBHCHO:1,QBHCHO:1,NA
I,28/10/2020,Campo abierto,1,8,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,1,1,BAJO,NA,NA,0,0,0,NA
I,28/10/2020,Campo abierto,1,9,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,1,16,BAJO,13,1,QBHCHO:2,QBHCHO:1,QBHCHO:1,NA
I,28/10/2020,Campo abierto,2,7,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,2,8,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,2,15,BAJO,13,0,QBHCHO:1,QBHCHO:2,QBHCHO:1,NA
I,28/10/2020,Campo abierto,2,12,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,2,3,BAJO,19,7,QBHCHO:1,0,0,NA
I,28/10/2020,Campo abierto,2,14,BAJO,8,0,QBHCHO:1,QBHCHO:1,QBHCHO:1,NA
I,28/10/2020,Campo abierto,2,6,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,2,13,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,2,1,BAJO,NA,NA,0,0,0,NA
I,28/10/2020,Campo abierto,2,5,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,2,2,BAJO,9,0,QBHCHO:1,QBHCHO:1,QBHCHO:1,NA
I,28/10/2020,Campo abierto,2,4C,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,2,4R,BAJO,4,0,0,0,0,NA
I,28/10/2020,Campo abierto,2,10,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,2,11,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,2,16,BAJO,14,0,0,QBHCHO:1,QBHCHO:1,NA
I,28/10/2020,Campo abierto,2,9,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,3,15,BAJO,13,0,QBHCHO:1,QBHCHO:2,QBHCHO:1,NA
I,28/10/2020,Campo abierto,3,11,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,3,12,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,3,14,BAJO,10,0,QBHCHO:1,QBHCHO:2,QBHCHO:1,NA
I,28/10/2020,Campo abierto,3,4R,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,3,4C,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,3,1,BAJO,NA,NA,0,0,0,NA
I,28/10/2020,Campo abierto,3,3,BAJO,NA,NA,0,0,0,NA
I,28/10/2020,Campo abierto,3,8,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,3,13,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,3,2,BAJO,NA,NA,0,0,0,NA
I,28/10/2020,Campo abierto,3,6,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,3,16,BAJO,13,0,QBHCHO:1,QBHCHO:1,QBHCHO:2,NA
I,28/10/2020,Campo abierto,3,10,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,3,7,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,3,5,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Campo abierto,3,9,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,1,3,ALTO,NA,NA,PEV;MFF:1,PEV;MFF:1,PEV;MFF:1,NA
I,04/11/2020,Invernadero,1,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Invernadero,1,1,ALTO,NA,NA,PEV;MFF:1,PEV,PEV,NA
I,04/11/2020,Invernadero,1,5,ALTO,NA,NA,PEV;MFF:1,PEV;FUM:1,PEV,NA
I,04/11/2020,Invernadero,1,4,ALTO,NA,NA,PEV,PEV,PEV,CLOROSIS DEFICIENCIA DE HIERRO
I,04/11/2020,Invernadero,1,6,ALTO,17,0,0,0,0,NA
I,04/11/2020,Invernadero,1,7,ALTO,16,0,0,0,0,NA
I,04/11/2020,Invernadero,2,6,ALTO,17,0,0,0,0,CLOROSIS DEFICIENCIA DE HIERRO
I,04/11/2020,Invernadero,2,7,ALTO,17,0,0,0,0,CLOROSIS DEFICIENCIA DE HIERRO
I,04/11/2020,Invernadero,2,3,ALTO,NA,NA,PEV;MFF:1,PEV;MFF:1,PEV,NA
I,04/11/2020,Invernadero,2,4,ALTO,NA,NA,PEV,PEV,PEV,SAPROFITOS FLORES
I,04/11/2020,Invernadero,2,2,ALTO,NA,NA,PEV,PEV,PEV;MFF:1,CLOROSIS DEFICIENCIA DE HIERRO
I,04/11/2020,Invernadero,2,1,ALTO,NA,NA,PEV,PEV,PEV;FUM:1,SAPROFITOS FLORES
I,04/11/2020,Invernadero,2,5,ALTO,NA,NA,PEV;MFF:1,PEV;MFF:1,PEV,NA
I,04/11/2020,Invernadero,3,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Invernadero,3,4,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Invernadero,3,5,ALTO,NA,NA,PEV;MFF:1,PEV,PEV,NA
I,04/11/2020,Invernadero,3,3,ALTO,NA,NA,PEV;FU:1,PEV,PEV,NA
I,04/11/2020,Invernadero,3,1,ALTO,NA,NA,PEV;FUM:1,PEV,PEV;MFF:1,POCO DESARROLLO
I,04/11/2020,Invernadero,3,6,ALTO,18,0,0,0,0,NA
I,04/11/2020,Invernadero,3,7,ALTO,19,0,0,0,0,NA
I,04/11/2020,Invernadero,1,11,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,1,4,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,1,5,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,1,9,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,1,13,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,1,16,BAJO,5,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,04/11/2020,Invernadero,1,10,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,1,15,BAJO,5,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,04/11/2020,Invernadero,1,2,BAJO,16,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,04/11/2020,Invernadero,1,8,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,1,6,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,1,1,BAJO,15,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,04/11/2020,Invernadero,1,3,BAJO,12,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,04/11/2020,Invernadero,1,14,BAJO,4,0,MFCHO:2,MFCHO:1,MFCHO:1,NA
I,04/11/2020,Invernadero,1,12,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,1,7,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,2,16,BAJO,5,0,MFCHO:1,MFCHO:2,MFCHO:1,NA
I,04/11/2020,Invernadero,2,11,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,2,15,BAJO,6,0,MFCHO:1,MFCHO:1,MFCHO:2,NA
I,04/11/2020,Invernadero,2,14,BAJO,7,0,MFCHO:2,MFCHO:2,MFCHO:1,NA
I,04/11/2020,Invernadero,2,5,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,2,8,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,2,12,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,2,9,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,2,13,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,2,4R,BAJO,2,0,0,0,NA,NA
I,04/11/2020,Invernadero,2,4C,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,2,7,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,2,6,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,2,2,BAJO,2,0,NA,0,MFCHO:1,NA
I,04/11/2020,Invernadero,2,3,BAJO,23,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,04/11/2020,Invernadero,2,1,BAJO,16,0,MFCHO:1,0,0,NA
I,04/11/2020,Invernadero,2,10,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,3,5,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,3,1,BAJO,8,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,04/11/2020,Invernadero,3,14,BAJO,8,0,MFCHO:1,0,0,NA
I,04/11/2020,Invernadero,3,12,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,3,16,BAJO,3,0,0,MFCHO:1,MFCHO:1,NA
I,04/11/2020,Invernadero,3,2,BAJO,7,0,MFCHO:1,MFCHO:1,MFCHO:1,POCO DESARROLLO
I,04/11/2020,Invernadero,3,10,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,3,7,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,3,15,BAJO,6,0,MFCHO:2,MFCHO:2,MFCHO:1,NA
I,04/11/2020,Invernadero,3,11,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,3,13,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,3,4C,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,3,4R,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,3,8,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,3,9,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Invernadero,3,3,BAJO,12,0,MFCHO:1,MFCHO:1,0,NA
I,04/11/2020,Invernadero,3,6,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,1,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Casa Malla,1,3,ALTO,NA,NA,PEV;MAN:1,PEV;MAN:1,PEV;MAN:1,NA
I,04/11/2020,Casa Malla,1,4,ALTO,NA,NA,PEV;MAN:3,PEV;MAN:3,PEV;MAN:3,NA
I,04/11/2020,Casa Malla,1,2,ALTO,NA,NA,PEV;MBH:2,PEV;MBH:1,PEV,NA
I,04/11/2020,Casa Malla,1,1,ALTO,NA,NA,PEV,PEV;FUM:1,PEV,NA
I,04/11/2020,Casa Malla,1,6,ALTO,21,0,0,0,0,NA
I,04/11/2020,Casa Malla,1,7,ALTO,21,0,0,0,0,POSIBLE DAÑO POR RASPADOR
I,04/11/2020,Casa Malla,2,6,ALTO,22,0,0,0,0,NA
I,04/11/2020,Casa Malla,2,7,ALTO,23,0,0,0,0,NA
I,04/11/2020,Casa Malla,2,2,ALTO,NA,NA,PEV;FUM:1,PEV;FUM:1,PEV;FUM:1,NA
I,04/11/2020,Casa Malla,2,3,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Casa Malla,2,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Casa Malla,2,5,ALTO,NA,NA,PEV,PEV;MAN:2,PEV,NA
I,04/11/2020,Casa Malla,2,4,ALTO,NA,NA,PEV;MAN:2,PEV;MAN:2,PEV;MAN:2,NA
I,04/11/2020,Casa Malla,3,3,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Casa Malla,3,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Casa Malla,3,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Casa Malla,3,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Casa Malla,3,4,ALTO,NA,NA,PEV;MAN:3,PEV;MAN:3,PEV;MAN:3,NA
I,04/11/2020,Casa Malla,3,6,ALTO,8,0,0,0,0,CLOROSIS DEFICIENCIA DE HIERRO
I,04/11/2020,Casa Malla,3,7,ALTO,12,0,0,0,0,CLOROSIS DEFICIENCIA DE HIERRO
I,04/11/2020,Casa Malla,1,5,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,1,2,BAJO,18,0,0,0,0,NA
I,04/11/2020,Casa Malla,1,11,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,1,6,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,1,12,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,1,4R,BAJO,2,0,NA,0,0,POCO DESARROLLO
I,04/11/2020,Casa Malla,1,4C,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,1,8,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,1,1,BAJO,18,1,MFCHO:1,0,0,POSIBLE PUDRICIÓN POR ERWINIA
I,04/11/2020,Casa Malla,1,10,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,1,9,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,1,15,BAJO,11,0,MFCHO:1,MFCHO:2,MFCHO:2,NA
I,04/11/2020,Casa Malla,1,13,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,1,14,BAJO,6,2,MFCHO:1,MFCHO;2,MFCHO;2,PLANTAS SUPERFICIALES
I,04/11/2020,Casa Malla,1,16,BAJO,14,0,MFCHO:1,MFCHO;2,MFCHO;2,NA
I,04/11/2020,Casa Malla,1,7,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,1,3,BAJO,34,0,0,0,0,NA
I,04/11/2020,Casa Malla,2,16,BAJO,13,0,MFCHO:1,MFCHO;2,MFCHO;2,NA
I,04/11/2020,Casa Malla,2,7,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,2,13,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,2,3,BAJO,24,0,0,0,0,NA
I,04/11/2020,Casa Malla,2,5,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,2,6,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,2,11,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,2,1,BAJO,8,1,0,0,0,PUDRICIÓN POR ERWINIA
I,04/11/2020,Casa Malla,2,12,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,2,10,BAJO,NA,NA,NA,NA,NA,NA
